name,id
Miriam Ruth Boyadjian,dc772dcc-84bc-4daa-afca-1dc987e91a93
Nancy Susana González,3bc9d6b8-c318-4c94-9fbd-7292f4e0e218
Norma Haydée Durango,9b8f9531-fac4-4d52-8d6a-583af7759e66
Néstor Pedro Braillard Poccard,2b312de8-0709-46fb-a404-fd25edf2e89a
Olga Ines Brizuela Y Doria de Cara,bc4d8c9d-7576-4be2-9266-0a2b4fa07912
Omar Perotti,5b97ea65-8d38-48fa-9812-46ce904bbebb
Omar Ángel Perotti,5b97ea65-8d38-48fa-9812-46ce904bbebb
Oscar Aníbal Castillo,d4227517-94ac-4d79-82bd-65d7a818b63d
Oscar Castillo,d4227517-94ac-4d79-82bd-65d7a818b63d
Pamela Fernanda Verasay,28bac915-8b4d-4bce-bf5f-df4a5521f6bf
Pedro Braillard Poccard,2b312de8-0709-46fb-a404-fd25edf2e89a
Pedro Guillermo Ángel Guastavino,867fff17-9f4d-467b-acf4-80406b66f13b
Pino Solanas,8fc3e7f4-4697-40ae-b69a-3d387300974d
Roberto Basualdo,f0c13b55-bc89-4c6b-aeb9-352170191a91
Roberto Gustavo Basualdo,f0c13b55-bc89-4c6b-aeb9-352170191a91
Rodolfo Julio Urtubey,f1fad3b5-b424-45a3-bfc1-3b05575a5722
Rodolfo Urtubey,f1fad3b5-b424-45a3-bfc1-3b05575a5722
Rodríguez Saá,3451928b-b649-4421-a579-81d53e85d404
Sigrid Elisabeth Kunath,bb767ebe-f97c-4fef-84fc-caa90270a97c
Silvia Beatriz Elías de Perez,49eaf48e-d8af-4dad-9f3d-9232abb2264d
Silvia Beatriz Elías de Pérez,49eaf48e-d8af-4dad-9f3d-9232abb2264d
Silvia del Rosario Giacoppo,1797ee71-00eb-4c8c-9106-18d3b065df62
Silvina García Larraburu,ad0dc33c-4e71-46c1-a425-9c0abbc8396d
Silvina Marcela García Larraburu,ad0dc33c-4e71-46c1-a425-9c0abbc8396d
Ángel Rozas,82696f6e-f232-4488-9019-43ddbf4dd631
Φερνάρντο Σολάνας,8fc3e7f4-4697-40ae-b69a-3d387300974d
Адольфа Радрыгес Саа,3451928b-b649-4421-a579-81d53e85d404
Адольфо Родрігес Саа,3451928b-b649-4421-a579-81d53e85d404
Карлас Менем,a4b09594-4555-44f3-b63e-f0900f903e2a
Карлос Еспінола,fc2381a4-1ab0-4eb3-969e-8822901a6797
Карлос Менем,a4b09594-4555-44f3-b63e-f0900f903e2a
Карлос Ройтеман,6b28028b-152f-4782-92f4-bdf26b68cdd9
Оскар Кастильо,d4227517-94ac-4d79-82bd-65d7a818b63d
"Родригес Саа, Адольфо",3451928b-b649-4421-a579-81d53e85d404
"Ройтеман, Карлос",6b28028b-152f-4782-92f4-bdf26b68cdd9
"Соланас, Фернандо",8fc3e7f4-4697-40ae-b69a-3d387300974d
Фернандо Соланас,8fc3e7f4-4697-40ae-b69a-3d387300974d
Хуан Карлос Ромеро,3bc5537c-30c0-4072-bddc-590fccec5aa7
"Эспинола, Карлос Маурисио",fc2381a4-1ab0-4eb3-969e-8822901a6797
Ֆեռնանդո Սոլանաս,8fc3e7f4-4697-40ae-b69a-3d387300974d
אדולפו רודריגס סאה,3451928b-b649-4421-a579-81d53e85d404
חוליו קובוס,7f722811-b125-4638-85a1-e28e81a2a723
קרלוס מנם,a4b09594-4555-44f3-b63e-f0900f903e2a
آدولفو رودریگز ساآ,3451928b-b649-4421-a579-81d53e85d404
أدولفو رودريغيز سا,3451928b-b649-4421-a579-81d53e85d404
خوليو كوبوس,7f722811-b125-4638-85a1-e28e81a2a723
فرناندو سولاناس,8fc3e7f4-4697-40ae-b69a-3d387300974d
فيديريكو بينيدو,d987dedb-6465-4f26-9248-ee95c6f2b815
فيرناندو سولاناس,8fc3e7f4-4697-40ae-b69a-3d387300974d
كارلوس ريوتيمان,6b28028b-152f-4782-92f4-bdf26b68cdd9
كارلوس منعم,a4b09594-4555-44f3-b63e-f0900f903e2a
لورا رودريغيز,f45ea298-5a7f-4e38-9f58-097d494b40e7
کارلوس منعم,a4b09594-4555-44f3-b63e-f0900f903e2a
कार्लोस मेनेम,a4b09594-4555-44f3-b63e-f0900f903e2a
ადოლფო როდრიგეს საა,3451928b-b649-4421-a579-81d53e85d404
კარლოს მენემი,a4b09594-4555-44f3-b63e-f0900f903e2a
エドゥアルド・アギラール,b657902d-8f2f-4943-a6ed-d6a7119a66ef
カルロス・メネム,a4b09594-4555-44f3-b63e-f0900f903e2a
カルロス・ロイテマン,6b28028b-152f-4782-92f4-bdf26b68cdd9
フェルナンド・E・ソラナス,8fc3e7f4-4697-40ae-b69a-3d387300974d
卡洛斯·梅內姆,a4b09594-4555-44f3-b63e-f0900f903e2a
卡洛斯·梅内姆,a4b09594-4555-44f3-b63e-f0900f903e2a
卡洛斯·瑞特曼,6b28028b-152f-4782-92f4-bdf26b68cdd9
斐南多·索拉納斯,8fc3e7f4-4697-40ae-b69a-3d387300974d
曼南,a4b09594-4555-44f3-b63e-f0900f903e2a
米格爾·安赫爾·皮凱托,ac555c21-fdb2-4508-9015-2e1b0bca92c3
罗德里格斯·萨阿,3451928b-b649-4421-a579-81d53e85d404
羅伯托·巴蘇阿爾多,f0c13b55-bc89-4c6b-aeb9-352170191a91
羅德里格斯·薩阿,3451928b-b649-4421-a579-81d53e85d404
胡里奥·科沃斯,7f722811-b125-4638-85a1-e28e81a2a723
胡里奧·科沃斯,7f722811-b125-4638-85a1-e28e81a2a723
路易斯·佩特科夫·內汀諾夫,1252bd09-4838-4df4-8ca2-3c0ab06ff205
아돌포 로드리게스 사아,3451928b-b649-4421-a579-81d53e85d404
카를로스 메넴,a4b09594-4555-44f3-b63e-f0900f903e2a
훌리오 코보스,7f722811-b125-4638-85a1-e28e81a2a723
